StudentID,cohort_term,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,2012 Loan,2012 Scholarship,2012 Work/Study,2012 Grant,2013 Loan,2013 Scholarship,2013 Work/Study,2013 Grant,2014 Loan,2014 Scholarship,2014 Work/Study,2014 Grant,2015 Loan,2015 Scholarship,2015 Work/Study,2015 Grant,2016 Loan,2016 Scholarship,2016 Work/Study,2016 Grant,2017 Loan,2017 Scholarship,2017 Work/Study,2017 Grant
323316,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323539,1,Single,1370,2302,Middle School,High School,With Parent,,,,,,,,,,,,,,6000,,5680,,6000,,5725,,2000,,10641
323542,1,Single,0,45182,High School,High School,On Campus Housing,,,,,,,,,,,,,5500,,,5716,5500,,,5609,,,,
323608,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323694,1,Single,0,16166,High School,High School,With Parent,,,,,,,,,,,,,,1200,,11244,,,,,,,,
323729,1,Single,23741,0,College,College,Off Campus,,,,,,,,,,,,,15500,,,,12291,,,,,,,
323746,1,Married,36056,0,High School,Middle School,Off Campus,,,,,,,,,,,,,7500,,,5730,4500,,,8339,12500,,,7717
323782,1,Single,1257,0,College,College,Off Campus,,,,,,,,,,,,,,,,8923,,,,9407.3,,,,
323908,1,Single,31085,0,College,High School,Off Campus,,,,,,,,,,,,,7500,4000,,,10500,4000,,,,,,
324026,1,Single,14336,0,High School,College,Off Campus,,,,,,,,,,,,,7500,,,6320,5250,,,5279,,,,
324103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324120,1,Married,64446,0,High School,College,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
324166,1,Divorced,28436,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,10500,250,,,12500,,,3348,,,,
324185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815
324191,1,Single,6393,15168,High School,High School,Off Campus,,,,,,,,,,,,,,1000,20,13266,,2605.5,,6703,,,,
324312,1,Married,128793,0,College,College,Off Campus,,,,,,,,,,,,,3750,,,,,,,,,,,
324361,1,Single,26467,0,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
324463,1,Married,87495,0,College,Unknown,Off Campus,,,,,,,,,,,,,3500,,,1612,10500,,,4625,2750,,,3291
324481,1,Married,9294,0,Middle School,Middle School,Off Campus,,,,,,,,,,,,,6500,1000,,5014,10500,,,5775,12500,,,2908
324510,1,Single,0,0,High School,High School,Off Campus,,,,,,,,,,,,,4750,,,2149,6320,,,4331,,,,
324588,1,Single,17610,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,831,,,795,,,,,,,,
324594,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324641,1,Divorced,19971,0,High School,College,Off Campus,,,,,,,,,,,,,7500,,,6278,,,,,,,,
324659,1,Single,12615,0,High School,High School,Off Campus,,,,,,,,,,,,,6000,,,5730,5500,,,12255,4222,,,12423
324663,1,,,,,,,,,,,,,,,,,,,10654,,,,4500,,,,5500,,,5815
324669,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324693,1,Single,0,49465,College,College,With Parent,,,,,,,,,,,,,500,,,5272,,,,1763,,,,
324699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324753,1,Single,656,52830,College,College,Off Campus,,,,,,,,,,,,,,10928,,,,11178.6,,,,,,
324760,1,Single,34947,0,High School,High School,Off Campus,,,,,,,,,,,,705,3500,,,3238,4529,,,2166,,,,
324784,1,Single,0,34343,High School,College,On Campus Housing,,,,,,,,,,,,,9500,,2000,9792,12500,,2000,10771,12500,,,865
324828,1,Married,130264,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,3750,,,,10500,,,,6251,,,
324920,1,Single,0,82404,Middle School,High School,With Parent,,,,,,,,,,,,,,,,5447,,,,,,,,
324951,1,Divorced,0,0,College,College,Off Campus,,,,,,,,,,,,,3500,2000,4000,11294,10500,1000,3600,11421,12500,,2000,5689
325068,1,Single,0,97309,College,College,On Campus Housing,,,,,,,,,,,,,3500,30477.91,,,4500,31265.5,,,5813,33847.9,,
325096,1,Single,0,22139,High School,Unknown,With Parent,,,,,,,,,,,,,,,,12116,,,,3184,,,,
325105,1,Single,2364,0,High School,College,Off Campus,,,,,,,,,,,,,,,,11294,10500,,,5775,4750,,,726
325187,1,Single,57138,57138,College,College,With Parent,,,,,,,,,,,,,3500,,,,,,,,,,,5815
325196,1,Single,10581,62269,College,College,With Parent,,,,,,,,,,,,,,,,5616,,,,7487,,,,7705
325197,1,Single,0,44879,High School,College,With Parent,,,,,,,,,,,,,3500,,,8392,3500,,,10471,6500,,,3067
325219,1,Single,5337,27903,Middle School,College,With Parent,,,,,,,,,,,,,,,,13266,,250,,6639,,2500,2000,2015
325229,1,Single,0,34588,High School,High School,With Parent,,,,,,,,,,,,,,,,13216,,,,12121,6500,,2000,3052
325230,1,Single,0,19114,High School,High School,With Parent,,,,,,,,,,,,,4890,,,12116,,,,,,,,
325234,1,Single,0,36319,High School,Unknown,Off Campus,,,,,,,,,,,,,3000,,,12116,3500,,,12477,4500,,,13023
325246,1,Single,31699,0,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
325247,1,Single,20397,0,High School,Middle School,Off Campus,,,,,,,,,,,,,3400,,,1300,,,,,,,,
325249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325283,1,Single,916,25984,College,High School,With Parent,,,,,,,,,,,,,,2000,,12116,,2000,,10471,,7000,,10923
325291,1,Single,0,177679,College,College,With Parent,,,,,,,,,,,,,9999,,,,12400,,,,12000,,,
325318,1,Single,0,96912,College,College,With Parent,,,,,,,,,,,,,10500,,,,13071,,,,7869,,,
325323,1,Single,2307,0,High School,Unknown,Off Campus,,,,,,,,,,,,,1750,5000,,5623.2,,,,,,,,
325324,1,Single,0,22187,High School,High School,Off Campus,,,,,,,,,,,,,,,,4480,,,,,,,,
325329,1,Single,0,0,High School,High School,With Parent,,,,,,,,,,,,,,2000,,11042,,2000,,12855,,2000,,13023
325382,1,Single,14645,20599,High School,High School,With Parent,,,,,,,,,,,,,3500,,1000,5128,,5000,2000,11421,,,,
325400,1,Single,33915,0,Middle School,High School,Off Campus,,,,,,,,,8500,,,,12500,,,,12500,,,8339,12500,,,5265
325401,1,Single,0,9146,Unknown,College,With Parent,,,,,,,,,,,,,,4890,,12116,,2000,,12855,2500,2000,,9763
325407,1,Single,20608,0,High School,Unknown,Off Campus,,,,,,,,,,,,,7500,,,1280,8500,,,1825,12500,,,
325436,1,Single,68491,0,Unknown,High School,Off Campus,,,,,,,,,,,,1324,,,,3483,,,,1298.12,,,,
325437,1,Single,9711,0,High School,High School,With Parent,,,,,,,,,,,,,4276,,,10442,8400,,,,,,,
325439,1,Single,36846,0,College,College,Off Campus,,,,,,,,,,,,,12500,,,,,,,,,,,
325470,1,Single,0,19572,High School,High School,With Parent,,,,,,,,,,,,,,10928,,5730,,,,,,,,
325472,1,Single,3044,18688,Middle School,,With Parent,,,,,,,,,,,,,1438,,,12066,3500,,,12255,2250,,,5787
325478,1,Single,0,0,High School,College,With Parent,,,,,,,,,,,,,,,,12116,,,,10935.64,,,,
325481,1,Single,0,0,Middle School,,With Parent,,,,,,,,,,,,,,,,12116,,,,12255,,,,6212
325523,1,Single,0,32318,High School,High School,With Parent,,,,,,,,,,,,,,,,13266,,,,13405,,,,13573
325525,1,Single,1555,0,High School,High School,With Parent,,,,,,,,,,,,,4276,,,4298,,,,,,,,
325540,1,Single,0,32662,High School,High School,Off Campus,,,,,,,,,,,,,,,,12116,,,,12255,,,3000,12423
325555,1,Single,0,28325,High School,High School,With Parent,,,,,,,,,,,,,,,,12116,,,,12255,3048,,,8413
325558,1,Single,0,13002,High School,High School,Off Campus,,,,,,,,,,,,,,,,12116,,,,12255,6500,,,5815
325559,1,Single,9648,21259,College,College,With Parent,,,,,,,,,,,,,,,,11294,,,,11421,,,,11573
325566,1,Single,0,35289,High School,College,With Parent,,,,,,,,,,,,,,,,10744,,,,3844,,,,
325588,1,Married,120210,0,Middle School,Middle School,Off Campus,,,,,,,,,,,,,,10928,,,,11178.6,,,,,,
325589,1,Single,0,0,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
325634,1,Divorced,0,0,College,College,Off Campus,,,,,,,,,,,,,,10928,,,,,,,,,,
325670,1,Single,0,8779,College,College,Off Campus,,,,,,,,,,,,,7500,,,5730,10500,,,6375,,,,
325753,1,Single,0,0,Unknown,Middle School,Off Campus,,,,,,,,,,,,,,,,13266,4611,,,14005,,,,
325762,1,Single,0,25490,High School,College,Off Campus,,,,,,,,,,,,,3500,3000,,12066,,,,,,,,
325768,1,Single,0,8514,High School,,Off Campus,,,,,,,,,,,,,,,,13266,,,,13405,,,,13573
325769,1,Single,0,0,High School,High School,Off Campus,,,,,,,,,,,,,3750,,280,3165,,,,,,,,
325772,1,Single,0,16858,High School,Unknown,With Parent,,,,,,,,,,,,,,,,12116,,,,,,,,
325774,1,Single,0,9467,High School,High School,With Parent,,,,,,,,,,,,,,,,12444,,,,,,,,
325781,1,Single,15625,20070,High School,High School,Off Campus,,,,,,,,,,,,,,2000,,2840,,,,,,,,
325790,1,Single,0,33618,College,Unknown,With Parent,,,,,,,,,,,,,,,,13016,,,,13405,,,,12723
325791,1,Single,0,29109,High School,High School,With Parent,,,,,,,,,,,,,,,1000,13266,,,2600,6375,,,3000,5815
325793,1,Single,0,0,High School,College,With Parent,,,,,,,,,,,,,,,,13266,,,,14005,,,,13523
325797,1,Single,0,12764,Middle School,High School,With Parent,,,,,,,,,,,,,,,,2865,,,,,,,,
325812,1,Single,0,52840,High School,College,With Parent,,,,,,,,,,,,,,,,,3500,,,,5500,,,
325813,1,Single,1527,29123,College,High School,,,,,,,,,,,,,,,,,,,,,,,,,
325820,1,Single,0,34493,College,Middle School,Off Campus,,,,,,,,,,,,,,,,7262,,,,1913,,,,
325823,1,Single,0,97137,High School,High School,With Parent,,,,,,,,,2471,,,,1460,1000,,7080,5250,,,1444,4083,,,3635
325834,1,Single,319,23560,High School,High School,With Parent,,,,,,,,,,,,,,,,11294,1550,,,9407,,,,10623
325838,1,Single,0,107000,High School,College,Off Campus,,,,,,,,,,,,,5500,,,,6500,,,,6500,,,
325849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325862,1,Single,6007,47835,High School,High School,With Parent,,,,,,,,,,,,,,,,5716,,,,7487,3250,,,2383
325866,1,Single,13691,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,12116,,,,12855,,,,
325921,1,Single,319,21218,College,College,With Parent,,,,,,,,,,,,,,,,12116,,,,12855,7500,,,4179
325980,1,Single,0,29717,High School,Middle School,With Parent,,,,,,,,,,,,,,,,5180,,,,4933.09,,,,
325992,1,Single,3716,28873,High School,High School,With Parent,,,,,,,,,,,,,,,,13266,,,1300,13405,,,3000,11501
326024,1,Single,1667,58499,College,High School,With Parent,,,,,,,,,,,,,3500,,,1840,,,,,,,,
326025,1,Single,0,48905,High School,College,With Parent,,,,,,,,,,,,,5500,,3370,4816,6500,,2350,7287,4500,,2000,9541
326028,1,Single,0,11896,High School,High School,With Parent,,,,,,,,,,,,,,,,13266,,,,14005,,,,6762
326029,1,Single,0,75311,High School,College,With Parent,,,,,,,,,,,,,5500,2000,2000,,,,,,,,,
326036,1,Single,0,0,Middle School,Unknown,Off Campus,,,,,,,,,,,,,,,,10784,,,,12421,8500,,,5115
326037,1,Single,0,0,High School,High School,With Parent,,,,,,,,,,,,,7896,,2000,12116,9407,,2120,9015,12139,,,12423
326043,1,Single,0,16250,High School,High School,Off Campus,,,,,,,,,,,,,,,,6058,,,,,,,,
326045,1,Single,4834,13401,Middle School,High School,With Parent,,,,,,,,,,,,,1750,,,11747.17,,,,,,,,
326054,1,Single,0,15426,High School,High School,With Parent,,,,,,,,,,,,,,,,10116,,,,,,,,
326059,1,Single,0,112422,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
326060,1,Single,7905,180859,High School,College,Off Campus,,,,,,,,,,,,,14501,,,,,,,,,,,
326071,1,Single,4751,0,College,College,Off Campus,,,,,,,,,5000,,,,7500,2000,,12116,,,,,,,,
326073,1,Single,3171,39897,Middle School,High School,On Campus Housing,,,,,,,,,,,,,8000,,1000,13466,15500,,2000,7509,21000,,2500,4679
326074,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326078,1,Single,2376,66441,High School,High School,With Parent,,,,,,,,,,,,,,10928,,,,11253.6,,,,11430.1,,
326080,1,Married,57797,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,2440,,,,,,,,
326091,1,Single,0,293711,College,College,On Campus Housing,,,,,,,,,,,,,20282,4000,,,,,,,,,,
326096,1,Single,0,30615,College,High School,With Parent,,,,,,,,,,,,,3500,,,8392,7500,,,,,,,
326111,1,Single,14494,155914,High School,High School,With Parent,,,,,,,,,,,,,10400,,,,5500,,,,9189,,,
326118,1,Single,0,19048,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,8000,,,13516,9000,,3500,14255,7500,,3000,14423
326122,1,Single,0,12619,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,9500,,,9523,5500,,2000,12255,9500,,2000,13023
326127,1,Single,4922,81906,College,High School,With Parent,,,,,,,,,,,,,2750,,,,,,,,,,,
326189,1,Single,0,56625,College,College,Off Campus,,,,,,,,,,,,,,,,5730,,,,5054,,,,3465
326193,1,Single,0,96642,College,College,On Campus Housing,,,,,,,,,,,,,,10928,,,4500,11178.6,,,,,,
326212,1,Single,0,0,High School,,On Campus Housing,,,,,,,,,,,,,,,,8258,,,,12255,,1000,,9119
326256,1,Single,0,104601,Unknown,College,With Parent,,,,,,,,,,,,,3500,6000,1573,,4500,6000,,,6500,6000,,
326261,1,Single,1322,89024,High School,College,On Campus Housing,,,,,,,,,,,,,9500,10973,,,9500,11178.06,,,25500,,,
326278,1,Single,3759,78246,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,2000,,,,,,,,,
326311,1,Single,0,0,High School,High School,With Parent,,,,,,,,,,,,,5328,,,5730,5500,,,5775,,,,
326313,1,Single,0,87686,College,High School,On Campus Housing,,,,,,,,,,,,,,,,,,,,,,,,
326341,1,Single,0,93611,College,College,Off Campus,,,,,,,,,,,,,5500,,,,2750,,,,12000,,,
326350,1,Single,0,46954,College,College,With Parent,,,,,,,,,,,,,9500,,,780,5500,,,3789,,,,
326355,1,Single,0,0,Unknown,Unknown,On Campus Housing,,,,,,,,,,,,,8000,1500,,14116,8000,,,14255,,,,
326361,1,Single,1690,135998,College,College,With Parent,,,,,,,,,,,,,5500,,,,6500,,,,23500,2000,,
326368,1,Single,0,113656,High School,Middle School,On Campus Housing,,,,,,,,,,,,,5500,,,,,,,,,,,
326422,1,Single,0,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,13266,,,,14005,7500,,,8867
326433,1,Single,4468,31197,College,College,With Parent,,,,,,,,,,,,,,,,10769,5500,,,4155.3,2283,,,12173
326443,1,Single,1371,11610,College,College,With Parent,,,,,,,,,,,,,,,2000,12116,1750,,,6128,,,,
326444,1,Single,0,146687,High School,High School,With Parent,,,,,,,,,,,,,,10928,,,,,,,,11480.1,,
326445,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326471,1,Single,0,0,High School,High School,With Parent,,,,,,,,,,,,,,500,,,,11253.6,,,,11430.1,,
326472,1,Single,0,25552,High School,High School,With Parent,,,,,,,,,,,,,,,,13266,,,,13405,,,,13573
326473,1,Single,0,0,High School,High School,Off Campus,,,,,,,,,,,,,,,,7491,,,,,,,,
326480,1,Single,0,58573,College,High School,With Parent,,,,,,,,,,,,,9500,,,1380,11000,,,,12500,,,
326487,1,Single,0,18476,Unknown,High School,With Parent,,,,,,,,,,,,,,,,13266,,,,13405,,,,13573
326488,1,Single,14300,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,7500,6448,,4480,10500,6853.6,,4325,,,,
326511,1,Single,0,0,College,College,With Parent,,,,,,,,,,,,,,,,12116,,,,12255,,,,
326519,1,Single,0,20752,High School,High School,Off Campus,,,,,,,,,,,,,,,,13266,,,,13355,,,,12723
326522,1,Single,0,40030,College,College,With Parent,,,,,,,,,,,,,,,,10844,,,,4554,,,,
326523,1,Single,0,34854,College,College,With Parent,,,,,,,,,,,,,,,,9892,,,,5053,,,,2908
326524,1,Single,0,135000,High School,College,With Parent,,,,,,,,,,,,,,10928,,,,11178.6,,,,11430.1,,
326525,1,Single,0,36174,Unknown,High School,With Parent,,,,,,,,,,,,,,,,11794,,,,6528,,,,
326529,1,Single,0,107826,High School,High School,With Parent,,,,,,,,,,,,,3500,6000,,,4500,6000,,,7500,6000,,
326535,1,Single,10162,29899,High School,Middle School,With Parent,,,,,,,,,,,,,4228,,,7080,5500,,,5625,5500,,,4803
326566,1,Single,0,17617,College,Unknown,With Parent,,,,,,,,,,,,,3500,,,8923,,,2000,12255,500,,,12423
326572,1,Single,597,117502,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
326575,1,Single,0,0,Middle School,Middle School,With Parent,,,,,,,,,,,,,,750,,6358,2750,,,2888,5500,,,9855
326576,1,Single,0,90000,High School,High School,With Parent,,,,,,,,,,,,,5500,6000,,,5500,6000,,,5500,6000,,1765
326587,1,Single,0,0,High School,Unknown,With Parent,,,,,,,,,,,,,,,,11545,,,,,,,,
326612,1,Married,159258,0,High School,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
326613,1,Single,21368,0,College,High School,Off Campus,,,,,,,,,,,,,,,,5730,,,,2888,,,,
326614,1,Single,6171,43904,College,College,With Parent,,,,,,,,,,,,,,,,2580,,,,2825,,,,1633
326620,1,Single,0,18503,Unknown,,On Campus Housing,,,,,,,,,,,,,15780,,,5730,,,,,,,,
326635,1,Married,71681,0,College,College,Off Campus,,,,,,,,,,,,,7500,5000,,,,5000,,12255,2750,,,
326649,1,Single,0,65804,College,High School,With Parent,,,,,,,,,,,,,3500,,,,3500,,,,,,,
326650,1,Single,0,143326,High School,High School,With Parent,,,,,,,,,,,,,3500,,,,,,,,,,,
326651,1,Single,0,14727,High School,Middle School,Off Campus,,,,,,,,,,,,,3500,,,12116,,,,12255,6500,,,8429
326663,1,Single,2753,38799,College,College,With Parent,,,,,,,,,,,,,,,,12066,,,,,,,,
326676,1,Single,4065,14991,High School,Unknown,With Parent,,,,,,,,,,,,,,2000,,12716,,2000,,12855,,2000,,13023
326684,1,Single,0,13464,High School,College,With Parent,,,,,,,,,,,,,3500,,,4260,3500,,,12255,,,,12173
326691,1,Single,0,91296,College,College,Off Campus,,,,,,,,,,,,,11200,,,,12200,,,,16000,,,
326700,1,Single,4628,146,Unknown,High School,With Parent,,,,,,,,,,,,,3500,,2214,4298,,,3000,10505,,,3000,11580.1
326710,1,Single,0,26830,College,College,With Parent,,,,,,,,,,,,,3500,,,12116,3500,,,5775,6279,,,12373
326717,1,Single,0,0,High School,High School,On Campus Housing,,,,,,,,,,,,,9500,,2000,13294,,,,,,,,
326722,1,Single,0,21376,High School,High School,On Campus Housing,,,,,,,,,,,,,,,,12116,3500,,950,12855,,,,
326725,1,Single,0,22572,College,Unknown,On Campus Housing,,,,,,,,,,,,,6750,,,13391,5500,,,4620,,,,
326733,1,Single,0,18512,High School,High School,On Campus Housing,,,,,,,,,,,,,9500,,,12116,11450,,,5775,16696,,1500,12423
326751,1,Single,0,0,High School,High School,With Parent,,,,,,,,,,,,,,,,12116,,,,12855,,5000,,11573
326755,1,Single,0,0,High School,High School,With Parent,,,,,,,,,,,,,8500,,,5730,10500,,,5775,5674,,,5815
326760,1,Single,12828,64490,High School,College,On Campus Housing,,,,,,,,,,,,,19500,4540,,,17500,2000,2000,5809,4307,,,1167
326761,1,Married,20647,0,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,4483,,,,,,,,
326762,1,Married,131353,0,High School,High School,Off Campus,,,,,,,,,,,,,5500,,,,6800,,,,12500,,,
326779,1,Single,0,13398,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,,12116,,,,12205,4500,,,11523
326782,1,Single,0,105947,High School,High School,With Parent,,,,,,,,,,,,,10800,3000,,,11000,3000,1500,,9500,3000,2000,
326784,1,Single,0,29144,College,College,Off Campus,,,,,,,,,,,,,,5000,,12116,,5000,,6075,,,,13023
326790,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326792,1,Single,17113,139452,College,High School,With Parent,,,,,,,,,,,,,10500,,,,7750,,,,12500,,,
326798,1,Single,0,19414,College,College,Off Campus,,,,,,,,,,,,,,,,12116,,,,12255,,,,13023
326820,1,Single,0,29099,College,College,With Parent,,,,,,,,,,,,,,2000,,12116,,2000,,12205,,,,
326841,1,Single,0,91895,College,College,With Parent,,,,,,,,,,,,,2750,,,,,,,,,,,
326856,1,Single,1209,40224,High School,Middle School,Off Campus,,,,,,,,,,,,,3500,5000,,9944,1200,5000,2000,7387,2250,2869.1,1500,8741
326882,1,Single,0,59442,Middle School,Middle School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
326905,1,Single,0,166956,College,Unknown,With Parent,,,,,,,,,,,,,5500,,,,,,,,,,,
326909,1,Single,0,85915,High School,High School,Off Campus,,,,,,,,,,,,,,9648,,3808,,12659,,,,11430.1,,
326911,1,Single,0,40639,College,High School,Off Campus,,,,,,,,,,,,,3500,5730,,5516,1375,5775,,10471,4188,5815,,10623
326916,1,Single,0,78870,College,Unknown,With Parent,,,,,,,,,,,,,5500,,,,5500,,,,6500,,,
326927,1,Single,0,97186,High School,High School,With Parent,,,,,,,,,,,,,11500,,,,11500,,,,11500,,,
326956,1,Single,7400,87144,College,College,With Parent,,,,,,,,,,,,,,,,6058,,,,6428,,,,
326957,1,Single,0,32758,Middle School,High School,Off Campus,,,,,,,,,,,,,,,,12916,,,,12121,6500,,,7963
326959,1,Single,0,95091,High School,High School,With Parent,,,,,,,,,,,,,5500,,2000,,5500,,,1866,3750,,,2390
326969,1,Single,0,30505,High School,Unknown,With Parent,,,,,,,,,,,,,,5000,,8490.08,,,,,,,,
326971,1,Single,0,168057,College,College,With Parent,,,,,,,,,,,,,,10928,,,,11178.6,,,,11520.1,,
327009,1,Single,0,55966,High School,College,With Parent,,,,,,,,,,,,,2500,,,9092,2500,,,10371,4500,,,7005
327017,1,Single,0,36234,High School,College,With Parent,,,,,,,,,,,,,,,3000,11744,,,2000,5686,,,,
327025,1,Single,0,41394,High School,High School,With Parent,,,,,,,,,,,,,2200,,,9942,3500,,,13405,,,,14173
327030,1,Single,0,15197,High School,Middle School,With Parent,,,,,,,,,,,,,,3000,,12116,,2000,,12255,,2000,,12423
327032,1,Single,0,95379,Unknown,High School,With Parent,,,,,,,,,,,,,10012,,,,5500,,,,,,,
327052,1,Single,0,17609,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,13266,,,,13405,,,,6787
327056,1,Single,0,16261,Unknown,Unknown,Off Campus,,,,,,,,,,,,,,,,13266,,,,13405,,,,13573
327057,1,Single,3208,141954,College,College,With Parent,,,,,,,,,,,,,5500,,,,7358,,,,14500,,,
327059,1,Single,0,0,High School,High School,With Parent,,,,,,,,,,,,,,,,11575.65,,,,,,,,
327064,1,Single,406,48835,High School,High School,With Parent,,,,,,,,,,,,,,2000,,10044,,,,12205,9000,1000,,7405
327070,1,Single,0,48628,College,High School,Off Campus,,,,,,,,,,,,,11500,,,,,,,,,,,
327079,1,Single,0,16501,High School,College,With Parent,,,,,,,,,,,,,6700,,,5730,3500,,,7591,6500,,,5779
327082,1,Single,0,13606,Middle School,Middle School,With Parent,,,,,,,,,,,,,,,,13266,,,,6703,,,,
327090,1,Single,0,22421,High School,College,With Parent,,,,,,,,,,,,,,1000,,13266,,1000,,14005,,1000,,14173
327092,1,Single,0,23865,Unknown,,Off Campus,,,,,,,,,,,,,,,,3265.69,,,,,,,,
327101,1,Single,9379,0,College,College,Off Campus,,,,,,,,,,,,,,,1100,11894,,,,12855,2750,,,2782
327108,1,Single,0,74931,College,College,With Parent,,,,,,,,,,,,,,10928,,,,11178.6,,,,11480.1,,
327115,1,Single,0,55723,College,Unknown,With Parent,,,,,,,,,,,,,,,,5316,,,,,,,,
327120,1,Single,0,11335,High School,High School,With Parent,,,,,,,,,,,,,,,,12116,,,,1444,,,,4496.28
327140,1,Single,2710,48971,High School,High School,With Parent,,,,,,,,,,,,,,5512,,5416,,9353.6,,1825,,10065.1,,1365
327163,1,Single,0,10580,Unknown,High School,With Parent,,,,,,,,,,,,,,,,6633,,,,6323.5,,,,
327167,1,Single,0,18534,High School,High School,With Parent,,,,,,,,,,,,,,,,11122,,,,13405,,,,
327173,1,Single,0,99277,High School,College,On Campus Housing,,,,,,,,,,,,,11617,,,,,,,,,,,
327180,1,Single,5751,72725,College,High School,Off Campus,,,,,,,,,,,,,,10928,,,1750,5589.3,,,6500,11430.1,,
327181,1,Single,0,18662,High School,High School,With Parent,,,,,,,,,,,,,,,,13266,2750,,,6254.29,,,,
327185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6500,,,2465
327189,1,Single,0,35436,High School,High School,With Parent,,,,,,,,,,,,,,3000,,10544,,3150,,9507,,,,7905
327194,1,Single,0,0,Middle School,High School,With Parent,,,,,,,,,,,,,,,,13266,,,,9327.85,,,,
327209,1,Single,0,24163,High School,Unknown,With Parent,,,,,,,,,,,,,3500,,,12116,3500,,,12255,5643,,,13023
327212,1,Single,0,0,College,College,With Parent,,,,,,,,,,,,,,,2000,6330,,,2000,5775,,,2000,6415
327213,1,Single,0,157779,High School,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,2250,,
327217,1,Single,0,14719,Middle School,Middle School,With Parent,,,,,,,,,,,,,1783,,,4298,,,,,,,,
327224,1,Married,16013,0,College,College,Off Campus,,,,,,,,,,,,,2150,,,8282,4200,,,12255,,,,12423
327231,1,Single,0,32473,Unknown,Unknown,With Parent,,,,,,,,,,,,,,,,13266,,,,13405,13500,2000,,13823
327241,1,Single,0,5413,High School,High School,Off Campus,,,,,,,,,,,,,,,,13266,4500,,,6925,,,,
327249,1,Single,0,56754,College,High School,With Parent,,,,,,,,,,,,,3500,,,5016,5500,,,,9000,,,
327253,1,Single,6620,24616,Middle School,Unknown,With Parent,,,,,,,,,,,,,,,2000,12116,,,2000,12021,,,3000,12373
327254,1,Single,0,0,College,Middle School,On Campus Housing,,,,,,,,,,,,,,,,6330,,,,,,,,
327262,1,Single,0,124173,High School,College,With Parent,,,,,,,,,,,,,,10928,,,,11178.33,,,,11430.1,,
