"","cohort_term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","Total_loan","Total_grant","Total_scholarship","Total_WorkStudy","Cohort","CohortTerm","RegistrationDate","Hispanic","Black","NativeHawaiian","White","HSDipYr","HSGPAUnwtd","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","CumLoanAtEntry","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","CompleteDevMath","CompleteDevEnglish","Major1","Complete1","CompleteCIP1","TermGPA","CumGPA","Dropout"
"4992","1","Single",9834,23112,"Middle School","High School","With Parent",13000,18854,1222,0,"2013-14","1",20130506,0,0,0,0,2016,1,"2",52,46,1,"0","0","0","0","0","-2","-2",50.0701,0.875,4.5087625,3.445,3.445,"0"
"4993","1","Single",4854,113880,"Unknown","Unknown","With Parent",9750,0,0,0,"2013-14","1",20130827,0,0,0,0,2016,1,"2",66,45,1,"2","0","0","0","0","-2","-2",43.0199,0,-2,2.638,2.638,"1"
"4994","1","Married",55000,0,"Unknown","Unknown","Off Campus",2250,1412,0,0,"2013-14","1",20130826,1,0,0,0,2016,1,"2",77,41,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,0,0,"1"
"4995","1","Single",4282,46942,"College","Middle School","On Campus Housing",28200,30080,0,0,"2013-14","1",20130725,0,1,0,0,2016,1,"2",58,34,1,"0","0","0","1","0","-2","-2",16.8975375,0.875,3.8825125,2.14375,2.14375,"0"
"4996","1","Single",23830,0,"College","College","Off Campus",43000,11781,0,0,"2013-14","1",20130812,0,1,0,0,2016,1,"2",67,44,1,"0","0","0","0","0","-2","-2",52.0201,0,-2,2.962,2.962,"0"
"4997","1","Single",50802,0,"Unknown","Unknown","Off Campus",5250,0,3515,0,"2013-14","1",20130905,0,1,0,0,2016,1,"2",97,41,1,"2","0","0","0","0","-2","-2",51,2,11.25,4,4,"0"
"4998","1","Single",19585,0,"High School","Middle School","Off Campus",35959,16257,0,0,"2013-14","1",20130820,1,0,0,0,2016,1,"2",62,42,1,"0","0","0","0","0","-2","-2",40.5067444444444,0.888888888888889,4.0089,2.90222222222222,2.90222222222222,"0"
"4999","1","Single",0,115320,"Unknown","College","With Parent",36410,5711,0,0,"2013-14","1",20130409,0,1,0,0,2016,1,"2",35,35,1,"0","0","0","0","0","-2","-2",51,1.14285714285714,5.57142857142857,3.72142857142857,3.72142857142857,"0"
"5000","1","Married",90887,0,"Middle School","Middle School","Off Campus",0,0,0,0,"2013-14","1",20130830,1,0,0,0,2016,1,"2",34,34,1,"0","0","0","0","0","-2","-2",13.1209,0,-2,3.76285714285714,3.76285714285714,"0"
"5001","1","Single",43286,0,"College","College","Off Campus",34430,0,5000,0,"2013-14","1",20130409,0,0,0,0,2016,1,"2",52,32,1,"0","0","0","0","0","-2","-2",11.0101,1.6,0.60202,3.98,3.98,"0"
"5002","1","Single",0,9012,"Unknown","High School","Off Campus",448,5592,0,0,"2013-14","1",20130731,1,0,0,0,2016,1,"2",37,36,1,"0","0","0","0","1","-2","-2",0,0,-2,0,0,"1"
"5003","1","Single",80937,0,"Middle School","High School","Off Campus",26500,0,0,0,"2013-14","1",20130821,1,0,0,0,2016,1,"2",77,42,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,3.10888888888889,3.10888888888889,"0"
"5004","1","Single",53547,0,"High School","High School","Off Campus",1910,798,0,0,"2013-14","1",20130813,0,1,0,0,2016,1,"2",36,36,1,"0","0","0","1","0","-2","-2",43.0399,0,-2,4,4,"1"
"5005","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130627,0,0,0,0,2016,1,"2",40,40,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,3.8425,3.8425,"1"
"5006","1","Single",0,27791,"Middle School","High School","Off Campus",14500,40175,1000,0,"2013-14","1",20130422,1,0,0,0,2016,1,"2",61,55,1,"0","0","0","0","1","-2","-2",30.2626,0.875,1.1262625,3.55625,3.55625,"0"
"5007","1","Single",14689,39679,"College","College","On Campus Housing",7500,9035,0,0,"2013-14","1",20130723,0,1,0,0,2016,1,"2",101,48,1,"2","0","0","0","0","-2","-2",52.0201,1.33333333333333,7.00335,2.77833333333333,2.77833333333333,"0"
"5008","1","Married",13273,0,"High School","Middle School","Off Campus",14500,12324,0,0,"2013-14","1",20130521,1,0,0,0,2016,1,"2",95,52,1,"0","0","0","0","0","-2","-2",45.1001,1.16666666666667,5.85001666666667,2.51,2.51,"0"
"5009","1","Single",0,23099,"College","High School","With Parent",0,11951,0,0,"2013-14","1",20130612,1,0,0,0,2016,1,"2",49,37,1,"0","0","0","1","0","-2","-2",13.1209,0,-2,0,0,"1"
"5010","1","Single",2161,34818,"High School","Unknown","With Parent",10500,13922,0,0,"2013-14","1",20130717,1,0,0,0,2016,1,"2",58,55,1,"0","0","0","0","0","-2","-2",26.8305571428571,1,4.73001428571429,3.31857142857143,3.31857142857143,"1"
"5011","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130730,0,0,0,0,2016,1,"2",104,35,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,4,4,"1"
"5012","1","Single",33499,0,"High School","College","Off Campus",5750,5555.52,0,0,"2013-14","1",20130730,0,0,0,0,2016,1,"2",79,48,1,"0","0","0","0","0","-2","-2",10.502525,0,-2,2.865,2.865,"1"
"5013","1","Married",30128,0,"Middle School","Unknown","Off Campus",40000,1495,0,0,"2013-14","1",20130814,0,0,0,0,2016,1,"2",46,46,1,"0","0","0","0","0","-2","-2",50.0701,0.875,4.5087625,3.475,3.475,"0"
"5014","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130604,0,0,0,1,2016,1,"2",33,33,1,"0","0","0","0","0","-2","-2",11.0101,1.14285714285714,-0.141414285714286,3.27571428571429,3.27571428571429,"0"
"5015","1","Married",67829,0,"High School","High School","Off Campus",7500,1648,0,0,"2013-14","1",20130411,0,0,0,1,2016,1,"2",103,57,1,"0","0","0","0","0","-2","-2",43.0203,0,-2,4,4,"1"
"5016","1","Single",28127,0,"College","High School","Off Campus",32750,0,0,0,"2013-14","1",20130821,1,0,0,0,2016,1,"2",81,43,1,"2","0","0","0","0","-2","-2",9.0101,0,-2,3.02,3.02,"0"
"5017","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130815,0,0,0,1,2016,1,"2",66,51,1,"2","0","0","0","0","-2","-2",54.0101,1.75,12.002525,3.325,3.325,"0"
"5018","1","Single",13771,28999,"Middle School","High School","Off Campus",26332,5395,0,0,"2013-14","1",20130409,1,0,0,0,2016,1,"2",73,57,1,"0","0","0","0","0","-2","-2",52.0201,1.14285714285714,5.71715714285714,3.03714285714286,3.03714285714286,"0"
"5019","1","Single",22598,10034,"Unknown","College","On Campus Housing",10500,5645,0,0,"2013-14","1",20130813,0,0,0,1,2016,1,"2",78,57,1,"0","0","0","1","0","-2","-2",52.0201,0,-2,1.65333333333333,1.65333333333333,"1"
"5020","1","Single",12977,27444,"Middle School","High School","Off Campus",16220,28483,0,0,"2013-14","1",20130717,1,0,0,0,2016,1,"2",75.5,52,1,"0","0","0","0","0","-2","-2",50.0901,0.7,3.20901,3.198,3.198,"0"
"5021","1","Single",15169,110986,"High School","High School","With Parent",21585,5330,0,0,"2013-14","1",20130426,0,0,0,1,2016,1,"2",89,51,1,"2","0","0","0","0","-2","-2",36.4858571428571,1,6.00144285714286,3.91428571428571,3.91428571428571,"0"
"5022","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130827,1,0,0,0,2016,1,"2",20,20,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,3.21888888888889,3.21888888888889,"0"
"5023","1","Single",13808,27776,"High School","College","With Parent",2378,1398,0,0,"2013-14","1",20130626,0,0,0,1,2016,1,"2",59,59,1,"0","0","0","0","0","-2","-2",52.0801,0,-2,2.36,2.36,"1"
"5024","1","Single",15492,0,"High School","High School","Off Campus",32500,18196,0,0,"2013-14","1",20130820,0,0,0,1,2016,1,"2",72,44,1,"0","0","0","1","0","-2","-2",52.0801,0,-2,2.88666666666667,2.88666666666667,"1"
"5025","1","Single",0,39582,"Middle School","College","With Parent",16111,15653,0,0,"2013-14","1",20130905,1,0,0,0,2016,1,"2",102,56,1,"0","0","0","0","0","-2","-2",54.0101,1,6.00144285714286,2.37714285714286,2.37714285714286,"0"
"5026","1","Single",1589,28489,"College","College","Off Campus",23500,23504,0,0,"2013-14","1",20130724,0,1,0,0,2016,1,"2",57,51,1,"0","0","0","1","0","-2","-2",48.1687857142857,0,-2,1.96428571428571,1.96428571428571,"1"
"5027","1","Single",11689,34982,"Middle School","Middle School","With Parent",30000,15526,0,0,"2013-14","1",20130829,0,0,0,0,2016,1,"2",43,34,1,"0","0","0","0","0","-2","-2",47.9618272727273,0.727272727272727,2.91637272727273,2.35818181818182,2.35818181818182,"0"
"5028","1","Married",28068,0,"Middle School","Middle School","Off Campus",10500,15261,0,0,"2013-14","1",20130827,1,0,0,0,2016,1,"2",77,59,1,"2","0","0","0","0","-2","-2",16.0905,1.75,2.522625,3.105,3.105,"0"
"5029","1","Single",13331,0,"Middle School","Middle School","Off Campus",0,7211,0,0,"2013-14","1",20130822,0,0,0,0,2016,1,"2",70,58,1,"0","0","0","0","0","-2","-2",0,0,-2,2.88,2.88,"1"
"5030","1","Single",50950,0,"Unknown","Unknown","Off Campus",39388,12920,0,0,"2013-14","1",20130821,0,1,0,0,2016,1,"2",127,51.5,1,"0","0","0","0","0","-2","-2",52.0201,1,4.7525125,2.5375,2.5375,"1"
"5031","1","Single",0,21408,"College","High School","With Parent",7545,37948,0,4000,"2013-14","1",20130827,1,0,0,0,2016,1,"2",59,59,1,"2","0","0","0","0","-2","-2",30.9575857142857,1,4.28715714285714,2.48,2.48,"0"
"5032","1","Single",0,104255,"High School","College","With Parent",16206,0,0,0,"2013-14","1",20130426,0,0,0,1,2016,1,"2",78,55,1,"2","0","0","0","0","-2","-2",29.6290142857143,0,-2,3.02571428571429,3.02571428571429,"1"
"5033","1","Single",14901,21549,"Middle School","High School","With Parent",15143,23611,0,0,"2013-14","1",20130619,1,0,0,0,2016,1,"2",58,54,1,"2","0","0","0","0","-2","-2",42.0101,0,-2,1.88666666666667,1.88666666666667,"1"
"5034","1","Single",4268,62550,"High School","High School","On Campus Housing",0,5000,21506.3,0,"2013-14","1",20130702,0,0,0,0,2016,1,"2",59,59,1,"2","0","0","0","0","-2","-2",42.0101,1.75,9.002525,3.955,3.955,"0"
"5035","1","Single",16448,0,"High School","College","Off Campus",7500,3395,0,0,"2013-14","1",20130409,0,0,0,0,2016,1,"2",49,45,1,"0","0","0","0","0","-2","-2",26.0101,0,-2,1.57142857142857,1.57142857142857,"1"
"5036","1","Single",21426,0,"College","High School","Off Campus",0,14447.51,0,0,"2013-14","1",20130814,1,0,0,0,2016,1,"2",87,66,1,"2","0","0","0","0","-2","-2",52.0201,0.888888888888889,4.00223333333333,2.53111111111111,2.53111111111111,"0"
"5037","1","Single",15959,0,"High School","High School","With Parent",6157,11730,0,0,"2013-14","1",20130903,1,0,0,0,2016,1,"2",77,47,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,0.816666666666667,0.816666666666667,"1"
"5038","1","Single",0,33883,"Middle School","High School","With Parent",0,3861.46,0,0,"2013-14","1",20130715,1,0,0,0,2016,1,"2",66,51,1,"0","0","0","0","0","-2","-2",43.0299,0,-2,0,0,"1"
"5039","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130905,0,0,0,1,2016,1,"2",67,49,1,"2","0","0","0","0","-2","-2",52.0201,0,-2,3.0175,3.0175,"1"
"5040","1","Married",65357,0,"Middle School","High School","Off Campus",25825,0,0,0,"2013-14","1",20130509,0,0,0,0,2016,1,"2",66,51,1,"2","0","0","0","0","-2","-2",52.0201,0,-2,3.616,3.616,"1"
"5041","1","Single",28385,0,"High School","High School","Off Campus",25000,0,0,0,"2013-14","1",20130731,1,0,0,0,2016,1,"2",37,33,1,"0","0","0","0","0","-2","-2",52.0301,1.6,8.80602,3.12,3.12,"0"
"5042","1","Single",10192,0,"College","High School","Off Campus",0,3251.18,0,0,"2013-14","1",20130820,0,0,0,1,2016,1,"2",67,46,1,"2","0","0","0","0","-2","-2",13.1209,0,-2,0,0,"1"
"5043","1","Single",1213,29537,"High School","College","Off Campus",0,10553,0,0,"2013-14","1",20130611,1,0,0,0,2016,1,"2",65,66,1,"2","0","0","0","0","-2","-2",45.0601,0,-2,2.67333333333333,2.67333333333333,"1"
"5044","1","Single",0,59107,"High School","Middle School","With Parent",2080,23779,0,0,"2013-14","1",20130507,0,0,0,1,2016,1,"2",76,53,1,"0","0","0","0","0","-2","-2",26.0101,1.6,3.60202,3.156,3.156,"0"
"5045","1","Single",0,92727,"College","College","On Campus Housing",90036,0,2500,0,"2013-14","1",20130903,0,0,0,1,2016,1,"2",34,34,1,"0","0","0","0","0","-2","-2",50.0901444444444,0.777777777777778,3.78781111111111,3.23333333333333,3.23333333333333,"0"
"5046","1","Single",593,20000,"College","High School","With Parent",8000,4995,0,0,"2013-14","1",20130625,0,0,0,0,2016,1,"2",27,23,1,"0","0","0","0","0","-2","-2",9.0101,0,-2,2.8575,2.8575,"1"
"5047","1","Single",22969,0,"High School","High School","Off Campus",0,9378,0,0,"2013-14","1",20130409,1,0,0,0,2016,1,"2",50,50,1,"0","0","0","0","0","-2","-2",45.1101,1,4.73001428571429,3.57714285714286,3.57714285714286,"0"
"5048","1","Single",25887,0,"High School","Unknown","Off Campus",0,0,0,0,"2013-14","1",20130528,0,0,0,0,2016,1,"2",71,39,1,"0","0","0","0","0","-2","-2",51,1.14285714285714,5.57142857142857,3.90142857142857,3.90142857142857,"0"
"5049","1","Single",16378,0,"Unknown","Unknown","On Campus Housing",0,4220.02,0,0,"2013-14","1",20130723,1,0,0,0,2016,1,"2",74,62,1,"0","0","0","0","0","-2","-2",23.0101,0,-2,0,0,"1"
"5050","1","Married",38415,0,"College","Unknown","Off Campus",17499,995,0,0,"2013-14","1",20130426,1,0,0,0,2016,1,"2",70,59,1,"2","0","0","0","0","-2","-2",42.0101,2.33333333333333,12.6700333333333,3.06333333333333,3.06333333333333,"0"
"5051","1","Single",10353,0,"Unknown","High School","Off Campus",7500,8844,0,0,"2013-14","1",20130730,0,1,0,0,2016,1,"2",106,58,1,"0","0","0","0","0","-2","-2",51,0,-2,1.845,1.845,"1"
"5052","1","Single",20147,0,"Unknown","College","Off Campus",18872,15921,0,0,"2013-14","1",20130530,0,1,0,0,2016,1,"2",84,56,1,"0","0","0","0","0","-2","-2",38.8434333333333,0,-2,1.65833333333333,1.65833333333333,"1"
"5053","1","Married",13265,0,"High School","College","Off Campus",18750,23295,0,0,"2013-14","1",20130716,1,0,0,0,2016,1,"2",77,50,1,"0","0","0","0","0","-2","-2",36.7588375,0,-2,3.03,3.03,"0"
"5054","1","Single",17963,0,"Unknown","Unknown","With Parent",38922,22584,0,0,"2013-14","1",20130820,1,0,0,0,2016,1,"2",72.5,52.5,1,"0","0","0","0","0","-2","-2",51,0,-2,2.714,2.714,"1"
"5055","1","Single",30709,61583,"High School","High School","With Parent",6000,0,0,0,"2013-14","1",20130802,1,0,0,0,2016,1,"2",48,32,1,"0","0","0","0","0","-2","-2",45.1101,0,-2,1.54,1.54,"1"
"5056","1","Single",11395,0,"High School","High School","Off Campus",23000,10485,0,0,"2013-14","1",20130619,0,1,0,0,2016,1,"2",126.5,62,1,"2","0","0","0","0","-2","-2",45.1101,1.4,7.42202,2.504,2.504,"0"
"5057","1","Single",8405,12617,"Middle School","Middle School","With Parent",0,21331,0,0,"2013-14","1",20130802,0,0,0,0,2016,1,"2",81,64,1,"2","0","0","0","0","-2","-2",27.56515,1.16666666666667,5.33501666666667,2.52,2.52,"0"
"5058","1","Married",3964,0,"Middle School","High School","Off Campus",3226,12001,0,0,"2013-14","1",20130805,0,0,0,1,2016,1,"2",60,47,1,"0","0","0","0","0","-2","-2",13.1001,0,-2,3.82,3.82,"1"
"5059","1","Single",0,25889,"Unknown","Unknown","On Campus Housing",6000,6001,0,0,"2013-14","1",20130819,0,0,0,0,2016,1,"2",53,30,1,"0","0","0","0","0","-2","-2",0,0,-2,2.1,2.1,"1"
"5060","1","Single",0,30000,"Unknown","College","With Parent",0,18938.38,0,0,"2013-14","1",20130620,1,0,0,0,2016,1,"2",58,51,1,"0","0","0","0","0","-2","-2",26.0101,0,-2,2.33444444444444,2.33444444444444,"0"
"5061","1","Single",0,24000,"High School","High School","With Parent",0,12451,0,0,"2013-14","1",20130819,1,0,0,0,2016,1,"2",84,54,1,"0","0","0","0","0","-2","-2",13.1209,0,-2,2.815,2.815,"1"
"5062","1","Single",20229,0,"College","Unknown","Off Campus",16000,2186,0,0,"2013-14","1",20130626,0,0,0,1,2016,1,"2",43,27,1,"0","0","1","0","0","-2","0",51.3801,1.33333333333333,6.89668333333333,3.44,3.44,"0"
"5063","1","Single",1593,0,"College","College","Off Campus",41000,29351,0,0,"2013-14","1",20130618,0,0,0,1,2016,1,"2",81,57,1,"2","0","0","0","0","-2","-2",50.0701,0.875,4.5087625,2.3775,2.3775,"0"
"5064","1","Separated",30882,0,"Middle School","Middle School","Off Campus",27500,0,0,0,"2013-14","1",20130514,0,0,0,0,2016,1,"2",1,41,1,"0","0","0","0","0","-2","-2",52.0301,1.33333333333333,7.00501666666667,3.29666666666667,3.29666666666667,"0"
"5065","1","Single",8358,9351,"Middle School","Middle School","Off Campus",33002,27808,0,2000,"2013-14","1",20130619,1,0,0,0,2016,1,"2",37,34,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,2.77857142857143,2.77857142857143,"1"
"5066","1","Single",5563,21203,"Middle School","Middle School","On Campus Housing",7111,17822,0,2000,"2013-14","1",20130409,0,0,0,0,2016,1,"2",43,37,1,"0","0","0","0","0","-2","-2",42.0101,0,-2,3.28666666666667,3.28666666666667,"1"
"5067","1","Single",13471,0,"College","High School","With Parent",3750,3456,0,0,"2013-14","1",20130903,1,0,0,0,2016,1,"2",66.5,46.5,1,"2","0","0","0","0","-2","-2",51,0,-2,1.15,1.15,"1"
"5068","1","Single",0,14300,"High School","High School","With Parent",8729,41826,0,0,"2013-14","1",20130827,0,0,0,0,2016,1,"2",78,37,1,"0","0","0","0","0","-2","-2",52.0651,0,-2,1.9575,1.9575,"0"
"5069","1","Single",41119,0,"High School","High School","Off Campus",0,1349,0,0,"2013-14","1",20130820,0,1,0,0,2016,1,"2",108.5,43.5,1,"0","0","0","0","0","-2","-2",45.1101,0,-2,3,3,"1"
"5070","1","Single",8324,36661,"High School","High School","Off Campus",19500,11134,0,0,"2013-14","1",20130826,0,1,0,0,2016,1,"2",82,33,1,"0","0","0","0","0","-2","-2",43.0399,0,-2,2.62428571428571,2.62428571428571,"1"
"5071","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130801,0,0,0,1,2016,1,"2",46,43,1,"0","0","0","0","0","-2","-2",43.0349,0,-2,3.2475,3.2475,"1"
"5072","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130521,0,0,0,1,2016,1,"2",37,37,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,4,4,"1"
"5073","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130611,0,0,0,1,2016,1,"2",83,42.5,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,4,4,"1"
"5074","1","Single",0,23136,"Middle School","High School","Off Campus",0,13452,0,0,"2013-14","1",20130904,1,0,0,0,2016,1,"2",91.5,58,1,"2","0","0","0","0","-2","-2",52.0201,0,-2,0.904545454545455,0.904545454545455,"0"
"5075","1","Divorced",35632,0,"College","High School","Off Campus",0,2117,0,0,"2013-14","1",20130731,1,0,0,0,2016,1,"2",58,49,1,"0","0","0","0","0","-2","-2",43.0399,0,-2,4,4,"1"
"5076","1","Separated",37077,0,"High School","High School","Off Campus",0,5645,0,0,"2013-14","1",20130708,0,0,0,1,2016,1,"2",1,96,1,"2","0","0","0","0","-2","-2",52.0201,2,11.505025,3.3725,3.3725,"0"
"5077","1","Single",38236,0,"College","High School","Off Campus",28500,0,0,0,"2013-14","1",20130625,0,1,0,0,2016,1,"2",60,36,1,"0","0","0","0","0","-2","-2",11.0101,0,-2,3.07125,3.07125,"0"
"5078","1","Single",17926,0,"High School","High School","With Parent",0,4439,0,0,"2013-14","1",20130625,0,1,0,0,2016,1,"2",61,52,1,"0","0","0","0","0","-2","-2",18.8683833333333,0,-2,2.05166666666667,2.05166666666667,"1"
"5079","1","Married",23131,0,"High School","Middle School","Off Campus",39000,32123,0,0,"2013-14","1",20130828,0,1,0,0,2016,1,"2",74,34,1,"0","0","0","0","0","-2","-2",50.0701,0,-2,2.09,2.09,"0"
"5080","1","Married",57777,0,"High School","High School","Off Campus",3070,1273,0,0,"2013-14","1",20130827,0,1,0,0,2016,2,"2",135,58,2,"0","1","1","0","0","0","0",51.3801,0,-2,3.46,3.46,"1"
"5081","1","Single",0,37242,"College","High School","Off Campus",0,0,0,0,"2013-14","1",20130827,1,0,0,0,2016,1,"2",31,31,1,"0","0","0","0","0","-2","-2",42.0101,0,-2,0,0,"1"
"5082","1","Single",0,69937,"College","College","Off Campus",0,7781,3500,0,"2013-14","1",20130509,0,0,0,0,2016,1,"2",81.5,57,1,"0","0","0","0","0","-2","-2",51.3801,2.66666666666667,15.7933666666667,3.69,3.69,"0"
"5083","1","Single",9340,0,"High School","Unknown","On Campus Housing",10500,7285,0,0,"2013-14","1",20130909,0,0,0,0,2016,1,"2",72,57,1,"0","0","0","0","0","-2","-2",50.0701,0,-2,1.685,1.685,"1"
"5084","1","Single",11535,0,"High School","High School","With Parent",6001,1412,0,0,"2013-14","1",20130822,1,0,0,0,2016,1,"2",42,33,1,"0","0","0","0","0","-2","-2",42.0101,0,-2,2.48,2.48,"1"
"5085","1","Single",29258,0,"High School","High School","Off Campus",33500,2225,0,0,"2013-14","1",20130716,0,0,0,0,2016,1,"2",44.5,33,1,"0","0","0","0","0","-2","-2",42.0101,0.875,3.5012625,2.66875,2.66875,"0"
"5086","1","Single",4749,57890,"High School","High School","Off Campus",0,19705,4000,0,"2013-14","1",20130819,0,0,0,1,2016,1,"2",71,66,1,"0","0","0","0","0","-2","-2",45.1001,1.16666666666667,5.85001666666667,3.68333333333333,3.68333333333333,"0"
"5087","1","Single",8151,100369,"High School","College","On Campus Housing",3251,0,0,0,"2013-14","1",20130703,0,0,0,1,2016,1,"2",49,40,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,2.82,2.82,"1"
"5088","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130611,0,0,0,0,2016,1,"2",68,35,1,"0","0","0","0","0","-2","-2",43.0199,1,3.6274875,3.52625,3.52625,"0"
"5089","1","Single",52660,0,"College","College","Off Campus",32870,5899.12,0,0,"2013-14","1",20130826,0,0,0,0,2016,1,"2",77,46,1,"0","0","0","0","0","-2","-2",51.3801,0,-2,2.702,2.702,"0"
"5090","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130827,0,0,0,1,2016,1,"2",50,35,1,"0","0","0","0","0","-2","-2",0,0,-2,1.925,1.925,"1"
"5091","1","Single",4325,0,"College","High School","Off Campus",0,12649,0,0,"2013-14","1",20130701,1,0,0,0,2016,1,"2",85,46,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,1,1,"1"
"5092","1","Single",14202,0,"College","College","Off Campus",14000,20259,0,0,"2013-14","1",20130702,1,0,0,0,2016,1,"2",60,35,1,"0","0","0","0","0","-2","-2",20.05834,1.4,1.6181,3.836,3.836,"0"
"5093","1","Single",0,45424,"College","College","With Parent",1069,26497,0,0,"2013-14","1",20130422,0,0,0,0,2016,1,"2",42,33,1,"0","0","0","0","1","-2","-2",52.0301,1,4.7537625,3.34875,3.34875,"0"
"5094","1","Single",9753,0,"High School","College","Off Campus",41751,30222,0,0,"2013-14","1",20130828,0,1,0,0,2016,1,"2",61,33,1,"0","0","0","0","0","-2","-2",49.0626,0,-2,3.395,3.395,"0"
"5095","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2013-14","1",20130801,0,0,0,1,2016,1,"2",51,36,1,"0","0","0","0","1","-2","-2",43.0203,0,-2,1.875,1.875,"1"
"5096","1","Single",10378,21822,"High School","College","On Campus Housing",48598,39177,0,0,"2013-14","1",20130726,0,1,0,0,2016,1,"2",49.5,46.5,1,"0","0","0","1","0","-2","-2",34.7243857142857,0,-2,3.25285714285714,3.25285714285714,"0"
